fid,tile_id,row,col,conf,class,img,x1,y1,x2,y2,x_coord,y_coord,Bairro,lat,lon
596,1350423,173312,124160,0.609419047832489,falso,det_1350423.png,,,,,674777.2,8166885.84,U.t.p. Zona Rural,-49.3618708997,-16.5737428729
601,1352776,173568,216064,0.708506047725677,falso,det_1352776.png,,,,,682129.52,8166865.36,U.t.p. Zona Rural,-49.292980113,-16.5733745669
602,1352824,173568,228352,0.651509284973145,falso,det_1352824.png,,,,256.0,683112.56,8166865.36,U.t.p. Zona Rural,-49.2837694989,-16.5732988536
610,1356359,174080,112384,0.636607348918915,falso,det_1356359.png,,,,,673835.12,8166824.4,U.t.p. Zona Rural,-49.3706934396,-16.5743673185
611,1357169,174080,319744,0.761730432510376,falso,det_1357169.png,,,,256.0,690423.92,8166824.4,U.t.p. Zona Rural,-49.2152636763,-16.5730930613
612,1358754,174336,215040,0.836297214031219,verdadeiro,det_1358754.png,0.001068115234375,,,256.0,682047.6,8166803.92,U.t.p. Zona Rural,-49.2937427748,-16.5739360232
613,1358790,174336,224256,0.97853022813797,verdadeiro,det_1358790.png,0.0138397216796875,,,,682784.88,8166803.92,U.t.p. Zona Rural,-49.2868347869,-16.5738792998
614,1359165,174336,320256,0.681165516376495,falso,det_1359165.png,,,,,690464.88,8166803.92,U.t.p. Zona Rural,-49.2148782105,-16.5732748188
615,1359182,174336,324608,0.619643926620483,falso,det_1359182.png,,,,,690813.04,8166803.92,U.t.p. Zona Rural,-49.2116162506,-16.5732468271
617,1360744,174592,214016,0.961538374423981,verdadeiro,det_1360744.png,0.09075927734375,,,256.0,681965.68,8166783.44,U.t.p. Zona Rural,-49.2945087008,-16.5741273668
618,1360745,174592,214272,0.943330049514771,verdadeiro,det_1360745.png,0.01910400390625,0.0,256.0,,681986.16,8166783.44,U.t.p. Zona Rural,-49.2943168116,-16.5741257949
620,1362715,174848,208128,0.883603453636169,verdadeiro,det_1362715.png,0.0617523193359375,,,256.0,681494.64,8166762.96,U.t.p. Zona Rural,-49.2989205321,-16.5743485266
621,1362716,174848,208384,0.969631493091583,verdadeiro,det_1362716.png,0.0,0.0,,,681515.12,8166762.96,U.t.p. Zona Rural,-49.2987286423,-16.5743469588
622,1364700,175104,205824,0.818606972694397,verdadeiro,det_1364700.png,,,256.0,,681310.32,8166742.48,U.t.p. Zona Rural,-49.3006459177,-16.5745476848
623,1364744,175104,217088,0.696785449981689,falso,det_1364744.png,,,,,682211.44,8166742.48,U.t.p. Zona Rural,-49.2922027679,-16.5744786025
625,1366669,175360,199424,0.975212216377258,verdadeiro,det_1366669.png,0.099273681640625,0.0297393798828125,,,680798.32,8166722.0,U.t.p. Zona Rural,-49.3054415603,-16.57477184
626,1366678,175360,201728,0.979775667190552,verdadeiro,det_1366678.png,0.04608154296875,,,,680982.64,8166722.0,U.t.p. Zona Rural,-49.3037145428,-16.5747577769
627,1366678,175360,201728,0.837729275226593,verdadeiro,det_1366678.png,0.0,0.122356414794922,256.0,,680982.64,8166722.0,U.t.p. Zona Rural,-49.3037145428,-16.5747577769
628,1368448,175616,144384,0.663071811199188,falso,det_1368448.png,0.0,0.0,,256.0,676395.12,8166701.52,U.t.p. Zona Rural,-49.3466970029,-16.5752885973
629,1368654,175616,197120,0.97928786277771,verdadeiro,det_1368654.png,0.0858230590820312,,,,680614.0,8166701.52,U.t.p. Zona Rural,-49.3071669617,-16.5749709451
630,1368655,175616,197376,0.944291949272156,verdadeiro,det_1368655.png,0.0,0.0,256.0,,680634.48,8166701.52,U.t.p. Zona Rural,-49.3069750704,-16.5749693848
631,1368665,175616,199936,0.974263548851013,verdadeiro,det_1368665.png,0.10369873046875,,,,680839.28,8166701.52,U.t.p. Zona Rural,-49.3050561587,-16.5749537722
632,1368666,175616,200192,0.918564438819885,verdadeiro,det_1368666.png,0.031524658203125,0.0,256.0,,680859.76,8166701.52,U.t.p. Zona Rural,-49.3048642676,-16.57495221
633,1370626,175872,191488,0.974729180335999,verdadeiro,det_1370626.png,0.0327606201171875,0.027984619140625,,,680163.44,8166681.04,U.t.p. Zona Rural,-49.3113869613,-16.5751902834
634,1370626,175872,191488,0.790781497955322,verdadeiro,det_1370626.png,0.0,,,256.0,680163.44,8166681.04,U.t.p. Zona Rural,-49.3113869613,-16.5751902834
635,1370631,175872,192768,0.981998920440674,verdadeiro,det_1370631.png,0.135589599609375,,256.0,256.0,680265.84,8166681.04,U.t.p. Zona Rural,-49.3104275019,-16.5751824996
636,1370632,175872,193024,0.82525360584259,verdadeiro,det_1370632.png,0.027923583984375,0.0,,,680286.32,8166681.04,U.t.p. Zona Rural,-49.3102356101,-16.5751809423
639,1372495,176128,159488,0.683225512504578,falso,det_1372495.png,,,,,677603.44,8166660.56,U.t.p. S?o Domingos,-49.3353720219,-16.5755685034
640,1372611,176128,189184,0.973336160182953,verdadeiro,det_1372611.png,0.151885986328125,,256.0,,679979.12,8166660.56,U.t.p. Zona Rural,-49.3131123773,-16.5753893401
641,1372724,176128,218112,0.758073151111603,falso,det_1372724.png,,,,256.0,682293.36,8166660.56,U.t.p. Zona Rural,-49.2914286795,-16.5752125246
642,1372804,176128,238592,0.681457698345184,falso,det_1372804.png,,,,,683931.76,8166660.56,U.t.p. Zona Rural,-49.2760775496,-16.5750859816
643,1373115,176128,318208,0.695149123668671,falso,det_1373115.png,,,,,690301.04,8166660.56,U.t.p. Zona Rural,-49.2164013216,-16.5745833055
644,1374504,176384,163328,0.626836955547333,falso,det_1374504.png,,,,,677910.64,8166640.08,U.t.p. S?o Domingos,-49.3324920104,-16.5757305283
645,1374575,176384,181504,0.980838298797607,verdadeiro,det_1374575.png,0.017181396484375,0.0,,,679364.72,8166640.08,U.t.p. Zona Rural,-49.3188675489,-16.5756209608
646,1374579,176384,182528,0.902444779872894,verdadeiro,det_1374579.png,0.271125793457031,,256.0,256.0,679446.64,8166640.08,U.t.p. Zona Rural,-49.3180999766,-16.5756147615
648,1374599,176384,187648,0.971150755882263,verdadeiro,det_1374599.png,0.1878662109375,,256.0,,679856.24,8166640.08,U.t.p. Zona Rural,-49.3142621204,-16.5755837225
651,1376563,176640,179968,0.968629777431488,verdadeiro,det_1376563.png,0.0,,,,679241.84,8166619.6,U.t.p. Zona Rural,-49.3200173022,-16.575815312
652,1376713,176640,218368,0.804429531097412,falso,det_1376713.png,,,256.0,,682313.84,8166619.6,U.t.p. Zona Rural,-49.2912335233,-16.5755810593
655,1378532,176896,173568,0.944088399410248,verdadeiro,det_1378532.png,0.0,,,256.0,678729.84,8166599.12,U.t.p. Zona Rural,-49.3248130427,-16.5760390257
656,1378533,176896,173824,0.983623206615448,verdadeiro,det_1378533.png,0.0759506225585938,0.0,,,678750.32,8166599.12,U.t.p. Zona Rural,-49.3246211486,-16.5760374816
657,1378540,176896,175616,0.955837190151215,verdadeiro,det_1378540.png,0.24334716796875,,256.0,256.0,678893.68,8166599.12,U.t.p. Zona Rural,-49.3232778905,-16.5760266677
658,1378541,176896,175872,0.946554899215698,verdadeiro,det_1378541.png,0.0,0.0,256.0,,678914.16,8166599.12,U.t.p. Zona Rural,-49.3230859966,-16.5760251222
659,1378546,176896,177152,0.97115570306778,verdadeiro,det_1378546.png,0.086090087890625,,256.0,,679016.56,8166599.12,U.t.p. Zona Rural,-49.3221265273,-16.5760173919
660,1378546,176896,177152,0.932901680469513,verdadeiro,det_1378546.png,0.12744140625,0.0,256.0,,679016.56,8166599.12,U.t.p. Zona Rural,-49.3221265273,-16.5760173919
663,1380513,177152,170240,0.979671895503998,verdadeiro,det_1380513.png,0.011993408203125,0.010589599609375,,,678463.6,8166578.64,U.t.p. Zona Rural,-49.327306069,-16.5762441414
664,1380513,177152,170240,0.851889789104462,verdadeiro,det_1380513.png,0.0,,256.0,256.0,678463.6,8166578.64,U.t.p. Zona Rural,-49.327306069,-16.5762441414
665,1380635,177152,201472,0.693382978439331,falso,det_1380635.png,,,,,680962.16,8166578.64,U.t.p. Zona Rural,-49.3038950867,-16.5760547323
666,1382368,177408,134656,0.797021150588989,falso,det_1382368.png,,,256.0,,675616.88,8166558.16,U.t.p. Zona Rural,-49.353978034,-16.5766417995
667,1382475,177408,162048,0.753036797046661,verdadeiro,det_1382475.png,0.10357666015625,,256.0,,677808.24,8166558.16,U.t.p. S?o Domingos,-49.3334451121,-16.576478446
668,1382475,177408,162048,0.744817078113556,verdadeiro,det_1382475.png,0.043182373046875,0.0,256.0,,677808.24,8166558.16,U.t.p. S?o Domingos,-49.3334451121,-16.576478446
669,1382504,177408,169472,0.968538045883179,verdadeiro,det_1382504.png,0.0619659423828125,,,,678402.16,8166558.16,U.t.p. Zona Rural,-49.3278801545,-16.5764338242
670,1382507,177408,170240,0.847229719161987,verdadeiro,det_1382507.png,0.0,0.0,256.0,,678463.6,8166558.16,U.t.p. Zona Rural,-49.3273044703,-16.5764291997
672,1382819,177408,250112,0.726030170917511,falso,det_1382819.png,,0.176620483398438,,,684853.36,8166558.16,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2674343189,-16.5759395666
677,1384461,177664,160000,0.723616242408752,falso,det_1384461.png,,,,256.0,677644.4,8166537.68,U.t.p. S?o Domingos,-49.3349786844,-16.5766757883
678,1384474,177664,163328,0.61174613237381,falso,det_1384474.png,,0.0,,,677910.64,8166537.68,U.t.p. S?o Domingos,-49.3324840416,-16.5766558219
679,1384507,177664,171776,0.798956751823425,verdadeiro,det_1384507.png,0.07244873046875,,256.0,256.0,678586.48,8166537.68,U.t.p. Zona Rural,-49.3261515024,-16.576605004
680,1384687,177664,217856,0.807186484336853,falso,det_1384687.png,,,,,682272.88,8166537.68,U.t.p. Zona Rural,-49.2916107728,-16.5763244281
681,1384723,177664,227072,0.673578262329102,falso,det_1384723.png,,,,,683010.16,8166537.68,U.t.p. Zona Rural,-49.2847027075,-16.576267626
682,1385441,177664,410880,0.676681756973267,falso,det_1385441.png,,0.0,,256.0,697714.8,8166537.68,U.t.p. Zona Rural,-49.1469309893,-16.5750869232
683,1386448,177920,158208,0.683649718761444,falso,det_1386448.png,,,,,677501.04,8166517.2,U.t.p. S?o Domingos,-49.3363203648,-16.5768715861
684,1386699,177920,222464,0.600404143333435,falso,det_1386699.png,,,,,682641.52,8166517.2,U.t.p. Zona Rural,-49.2881551007,-16.5764811102
685,1386730,177920,230400,0.701237797737122,falso,det_1386730.png,,,,,683276.4,8166517.2,U.t.p. Zona Rural,-49.2822064932,-16.5764321118
687,1388352,178176,135168,0.651906907558441,falso,det_1388352.png,,,,,675657.84,8166496.72,U.t.p. Zona Rural,-49.3535895179,-16.5771939468
688,1388430,178176,155136,0.930652320384979,verdadeiro,det_1388430.png,0.189201354980469,,256.0,,677255.28,8166496.72,U.t.p. Zona Rural,-49.338621531,-16.5770750347
689,1388435,178176,156416,0.957485735416412,verdadeiro,det_1388435.png,0.0425186157226562,,,,677357.68,8166496.72,U.t.p. Zona Rural,-49.3376620488,-16.5770673755
691,1388725,178176,230656,0.829451262950897,falso,det_1388725.png,,,,,683296.88,8166496.72,U.t.p. Zona Rural,-49.282012961,-16.5766155822
694,1390793,178432,249600,0.659440994262695,falso,det_1390793.png,,0.0896453857421875,256.0,,684812.4,8166476.24,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2678114732,-16.57668297
696,1392424,178688,156672,0.655702114105225,falso,det_1392424.png,,,,256.0,677378.16,8166455.76,U.t.p. Zona Rural,-49.3374669743,-16.5774359615
697,1394468,178944,169472,0.700434565544128,falso,det_1394468.png,,,,,678402.16,8166435.28,U.t.p. Zona Rural,-49.3278705651,-16.5775441738
698,1394781,178944,249600,0.813094556331635,falso,det_1394781.png,,,,,684812.4,8166435.28,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.267808162,-16.577053075
699,1395583,178944,454912,0.959211111068726,verdadeiro,det_1395583.png,0.0,0.018951416015625,,,701237.36,8166435.28,U.t.p. Zona Rural,-49.1139198641,-16.5757157456
700,1395583,178944,454912,0.715108036994934,verdadeiro,det_1395583.png,,0.0,256.0,,701237.36,8166435.28,U.t.p. Zona Rural,-49.1139198641,-16.5757157456
710,1404750,180224,249344,0.616352379322052,falso,det_1404750.png,0.059814453125,0.0,,,684791.92,8166332.88,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2679917738,-16.5779799339
711,1408710,180736,242176,0.664307296276093,falso,det_1408710.png,,,,,684218.48,8166291.92,U.t.p. Zona Rural,-49.2733614104,-16.5783946748
714,1410751,180992,254208,0.632314324378967,falso,det_1410751.png,,,,,685181.04,8166271.44,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2643408841,-16.5785047235
715,1411463,180992,436480,0.753015875816345,verdadeiro,det_1411463.png,0.0671539306640625,0.0,,,699762.8,8166271.44,U.t.p. Zona Rural,-49.1277203703,-16.5773207522
717,1412206,181248,116224,0.686729192733765,falso,det_1412206.png,,,,,674142.32,8166250.96,U.t.p. Zona Rural,-49.3677713057,-16.5795265108
718,1412727,181248,249600,0.700359523296356,falso,det_1412727.png,,,256.0,,684812.4,8166250.96,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2677932603,-16.5787185471
719,1412728,181248,249856,0.785591423511505,falso,det_1412728.png,0.14520263671875,0.106414794921875,,,684832.88,8166250.96,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2676013693,-16.5787169502
722,1416598,181760,219648,0.640271484851837,falso,det_1416598.png,,,,,682416.24,8166210.0,U.t.p. Zona Rural,-49.2902413874,-16.5792742756
724,1418179,182016,113920,0.604448199272156,falso,det_1418179.png,,,,,673958.0,8166189.52,U.t.p. Jardim Primavera (?rea Urbana Isolada),-49.3694937459,-16.5800952328
725,1418355,182016,158976,0.609740197658539,falso,det_1418355.png,,,,,677562.48,8166189.52,U.t.p. S?o Domingos,-49.3357192228,-16.5798279286
726,1418593,182016,219904,0.615788459777832,falso,det_1418593.png,0.04473876953125,0.0,,,682436.72,8166189.52,U.t.p. Zona Rural,-49.2900478589,-16.5794577539
727,1418708,182016,249344,0.699303567409515,falso,det_1418708.png,,,256.0,,684791.92,8166189.52,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2679801843,-16.5792753012
728,1420527,182272,204544,0.72599059343338,falso,det_1420527.png,,,,,681207.92,8166169.04,U.t.p. Zona Rural,-49.3015599143,-16.5797370746
729,1420705,182272,250112,0.603484213352203,falso,det_1420705.png,,0.0,,256.0,684853.36,8166169.04,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2674028533,-16.5794555627
730,1422340,182528,158208,0.979267358779907,verdadeiro,det_1422340.png,0.101654052734375,0.0,256.0,,677501.04,8166148.56,U.t.p. S?o Domingos,-49.3362917386,-16.5802026488
731,1422340,182528,158208,0.917346596717834,verdadeiro,det_1422340.png,0.0,,,256.0,677501.04,8166148.56,U.t.p. S?o Domingos,-49.3362917386,-16.5802026488
732,1422341,182528,158464,0.971031963825226,verdadeiro,det_1422341.png,0.177322387695312,0.0,,,677521.52,8166148.56,U.t.p. S?o Domingos,-49.3360998393,-16.5802011149
733,1422341,182528,158464,0.837391436100006,verdadeiro,det_1422341.png,0.0149993896484375,,,256.0,677521.52,8166148.56,U.t.p. S?o Domingos,-49.3360998393,-16.5802011149
734,1422583,182528,220416,0.699378430843353,falso,det_1422583.png,,,,,682477.68,8166148.56,U.t.p. Zona Rural,-49.2896608008,-16.5798247099
735,1422700,182528,250368,0.606040894985199,falso,det_1422700.png,,,,,684873.84,8166148.56,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2672093051,-16.5796390177
737,1424259,182784,139008,0.642940104007721,falso,det_1424259.png,,,,,675965.04,8166128.08,U.t.p. Zona Rural,-49.3506826702,-16.5805022495
738,1424691,182784,249600,0.723122775554657,falso,det_1424691.png,0.588432312011719,0.0549774169921875,,,684812.4,8166128.08,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2677833249,-16.5798288617
739,1424700,182784,251904,0.634610116481781,falso,det_1424700.png,0.124404907226562,,,,684996.72,8166128.08,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2660562965,-16.5798144821
741,1426723,183040,259328,0.943235695362091,verdadeiro,det_1426723.png,,0.0,256.0,,685590.64,8166107.6,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2604897759,-16.5799531021
743,1428253,183296,140544,0.607564270496368,falso,det_1428253.png,,,,,676087.92,8166087.12,U.t.p. Zona Rural,-49.3495281084,-16.5808632433
744,1428288,183296,149504,0.673810601234436,falso,det_1428288.png,,,,256.0,676804.72,8166087.12,U.t.p. Zona Rural,-49.3428115754,-16.5808098758
745,1428721,183296,260352,0.926416397094727,verdadeiro,det_1428721.png,0.0,0.0,,,685672.56,8166087.12,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2597205463,-16.5801317376
747,1430309,183552,156416,0.683498501777649,falso,det_1430309.png,,0.0,256.0,,677357.68,8166066.64,U.t.p. S?o Domingos,-49.3376286775,-16.5809536179
748,1430318,183552,158720,0.913392543792725,verdadeiro,det_1430318.png,0.151458740234375,0.113204956054688,,,677542.0,8166066.64,U.t.p. S?o Domingos,-49.3359015762,-16.5809398167
749,1430319,183552,158976,0.746926605701447,verdadeiro,det_1430319.png,0.0190887451171875,0.0,,,677562.48,8166066.64,U.t.p. S?o Domingos,-49.3357096762,-16.5809382824
750,1430647,183552,242944,0.619882047176361,falso,det_1430647.png,,,,256.0,684279.92,8166066.64,U.t.p. Zona Rural,-49.272767574,-16.5804254811
753,1432247,183808,142080,0.689156115055084,falso,det_1432247.png,,,,,676210.8,8166046.16,U.t.p. Zona Rural,-49.3483735428,-16.5812242302
754,1432547,183808,218880,0.953974723815918,verdadeiro,det_1432547.png,0.0,0.154281616210938,,,682354.8,8166046.16,U.t.p. Zona Rural,-49.2908039973,-16.5807594407
755,1432547,183808,218880,0.934430181980133,verdadeiro,det_1432547.png,,0.003143310546875,256.0,256.0,682354.8,8166046.16,U.t.p. Zona Rural,-49.2908039973,-16.5807594407
756,1432697,183808,257280,0.75830739736557,verdadeiro,det_1432697.png,,0.0,256.0,256.0,685426.8,8166046.16,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2620199242,-16.5805210814
757,1432709,183808,260352,0.88449490070343,verdadeiro,det_1432709.png,0.0,0.012725830078125,,256.0,685672.56,8166046.16,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2597172188,-16.5805018409
758,1432709,183808,260352,0.664018094539642,verdadeiro,det_1432709.png,,0.0,,,685672.56,8166046.16,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2597172188,-16.5805018409
762,1434242,184064,142336,0.739860653877258,falso,det_1434242.png,,0.0,256.0,,676231.28,8166025.68,U.t.p. Zona Rural,-49.348180062,-16.5814077675
763,1434294,184064,155648,0.778428137302399,verdadeiro,det_1434294.png,,,256.0,256.0,677296.24,8166025.68,U.t.p. S?o Domingos,-49.3382012006,-16.5813283334
764,1434630,184064,241664,0.611332833766937,falso,det_1434630.png,,,,,684177.52,8166025.68,U.t.p. Zona Rural,-49.2737237398,-16.5808035468
765,1434681,184064,254720,0.875902652740479,verdadeiro,det_1434681.png,0.147476196289062,,,,685222.0,8166025.68,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2639371879,-16.5807221477
766,1434691,184064,257280,0.886442542076111,verdadeiro,det_1434691.png,,0.059051513671875,256.0,256.0,685426.8,8166025.68,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2620182626,-16.5807061332
767,1434697,184064,258816,0.715005993843079,verdadeiro,det_1434697.png,0.0619049072265625,0.0,,,685549.68,8166025.68,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2608669085,-16.580696516
768,1434697,184064,258816,0.673870801925659,verdadeiro,det_1434697.png,,0.116035461425781,256.0,,685549.68,8166025.68,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2608669085,-16.580696516
769,1434697,184064,258816,0.633201062679291,verdadeiro,det_1434697.png,,,256.0,256.0,685549.68,8166025.68,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2608669085,-16.580696516
770,1434707,184064,261376,0.749504804611206,verdadeiro,det_1434707.png,0.04339599609375,0.0,,,685754.48,8166025.68,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2589479866,-16.5806804732
775,1436492,184320,207872,0.609711647033691,falso,det_1436492.png,,,,,681474.16,8166005.2,U.t.p. Zona Rural,-49.299052266,-16.5811971479
776,1436660,184320,250880,0.633367955684662,falso,det_1436660.png,,,,,684914.8,8166005.2,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.2668139228,-16.5809311887
781,1438222,184576,140288,0.723315954208374,falso,det_1438222.png,,,,,676067.44,8165984.72,U.t.p. Zona Rural,-49.3497121207,-16.5817900662
782,1438227,184576,141568,0.622935831546783,falso,det_1438227.png,,,,,676169.84,8165984.72,U.t.p. Zona Rural,-49.3487526097,-16.5817824559
